epoch,loss
1674,0.38893032
1675,0.37046775
1676,0.3898791
1677,0.31951177
1678,0.3130298
1679,0.29376343
1680,0.33375597
1681,0.34334016
1682,0.32586348
1683,0.43755877
1684,0.32384259
1685,0.3404098
1686,0.2938461
1687,0.32024726
1688,0.297602
1689,0.32479453
1690,0.40460426
1691,0.31922942
1692,0.26427862
1693,0.3679353
1694,0.33732355
1695,0.31477356
1696,0.30067852
1697,0.42930377
1698,0.36136118
1699,0.33272192
1700,0.34974223
1701,0.36715353
1702,0.337693
1703,0.26236662
1704,0.34544507
1705,0.34150591
1706,0.33232996
1707,0.37794763
1708,0.40772083
1709,0.32810685
1710,0.33781224
1711,0.3599199
1712,0.3259074
1713,0.31963944
1714,0.35482004
1715,0.30124718
1716,0.2976618
1717,0.31604588
1718,0.30162042
1719,0.3231897
1720,0.32435334
1721,0.3146122
1722,0.3458083
1723,0.28178132
1724,0.3189131
1725,0.3018667
1726,0.34433255
1727,0.3055879
1728,0.3361111
1729,0.27515212
1730,0.3325817
1731,0.37246984
1732,0.27283576
1733,0.36106992
1734,0.35750818
1735,0.28258523
1736,0.3338407
1737,0.27031878
1738,0.35974023
1739,0.347966
1740,0.33851466
1741,0.36812723
1742,0.39113274
1743,0.33397645
1744,0.31387204
1745,0.33074552
1746,0.39246684
1747,0.27971795
1748,0.27762735
1749,0.31030753
1750,0.35814077
1751,0.31949612
1752,0.32650214
1753,0.35655475
1754,0.30565056
1755,0.3130365
1756,0.32270643
1757,0.2832911
1758,0.33512604
1759,0.31088907
1760,0.36668384
1761,0.28184822
1762,0.40050736
1763,0.350421
1764,0.30760866
1765,0.3813405
1766,0.32026815
1767,0.39781573
1768,0.3349148
1769,0.30124348
1770,0.3064548
1771,0.3260254
1772,0.32205847
1773,0.3415669
1774,0.29012835
1775,0.27745536
1776,0.35208905
1777,0.3477692
1778,0.3664258
1779,0.33475435
1780,0.30186796
1781,0.3055073
1782,0.33369583
1783,0.29465273
1784,0.366463
1785,0.34755087
1786,0.3184584
1787,0.34017196
1788,0.3391522
1789,0.27188542
1790,0.3001701
1791,0.3172114
1792,0.29984784
1793,0.28972113
1794,0.28457856
1795,0.3992782
1796,0.32982948
1797,0.36054558
1798,0.33282188
1799,0.3571206
1800,0.3118724
1801,0.3500259
1802,0.3416454
1803,0.30733773
1804,0.2999433
1805,0.33981702
1806,0.3442586
1807,0.30532393
1808,0.3387674
1809,0.2858995
1810,0.29968104
1811,0.3098858
1812,0.35248896
1813,0.3446906
1814,0.3272781
1815,0.2815351
1816,0.3462188
1817,0.33498043
1818,0.3241047
1819,0.31971452
1820,0.30370292
1821,0.34388572
1822,0.31100294
1823,0.34639868
1824,0.28401494
1825,0.32899183
1826,0.33308947
1827,0.28806964
1828,0.31492895
1829,0.30553943
1830,0.29403016
1831,0.3114911
1832,0.32379368
1833,0.3173114
1834,0.33502558
1835,0.33896664
1836,0.3513573
1837,0.34787953
1838,0.32518896
1839,0.3172207
1840,0.37258214
1841,0.31893635
1842,0.29949808
1843,0.3745661
1844,0.3971257
1845,0.36731383
1846,0.3636571
1847,0.34442788
1848,0.29662532
1849,0.28287205
1850,0.36584306
1851,0.32239294
1852,0.3218961
1853,0.26268247
1854,0.37237126
1855,0.38913223
1856,0.30950758
1857,0.32983172
1858,0.34175205
1859,0.34133187
1860,0.28482807
1861,0.29187492
1862,0.36361006
1863,0.33279824
1864,0.34952027
1865,0.28147823
1866,0.29359925
1867,0.3155738
1868,0.30130607
1869,0.27461368
1870,0.34156626
1871,0.30778337
1872,0.26882017
1873,0.34113032
1874,0.3202318
1875,0.39151937
1876,0.29543856
1877,0.31144688
1878,0.33486116
1879,0.3106811
1880,0.31678733
1881,0.31327525
1882,0.32364863
1883,0.27673715
1884,0.3236036
1885,0.27018926
1886,0.30413324
1887,0.26621807
1888,0.28393102
1889,0.32128716
1890,0.29096282
1891,0.36448884
1892,0.30543664
1893,0.34365574
1894,0.3509722
1895,0.3277741
1896,0.39071733
1897,0.31638643
1898,0.3080366
1899,0.25218272
1900,0.3819969
1901,0.29406705
1902,0.29741773
1903,0.28118372
1904,0.30475807
1905,0.2687431
1906,0.29382303
1907,0.3234145
1908,0.33139774
1909,0.2834955
1910,0.323018
1911,0.3314994
1912,0.29740846
1913,0.29848439
1914,0.3524786
1915,0.2941546
1916,0.31434712
1917,0.27748498
1918,0.31682885
1919,0.3323931
1920,0.32443437
1921,0.32019177
1922,0.2865959
1923,0.32989737
1924,0.29352275
1925,0.29776797
1926,0.33978447
1927,0.3021809
1928,0.30169645
1929,0.29729715
1930,0.28755865
1931,0.31371507
1932,0.317334
1933,0.30672818
1934,0.33894035
1935,0.36011037
1936,0.3473027
1937,0.30476296
1938,0.28132454
1939,0.33678722
1940,0.37867895
1941,0.33120227
1942,0.30500582
1943,0.33258218
1944,0.31579056
1945,0.32512674
1946,0.29246306
1947,0.2951631
1948,0.32180107
1949,0.3381728
1950,0.3069504
1951,0.32395768
1952,0.28827402
1953,0.32338387
1954,0.31736523
1955,0.28046837
1956,0.36767152
1957,0.27104628
1958,0.31506598
1959,0.31901175
1960,0.29151818
1961,0.33403218
1962,0.24192971
1963,0.30124855
1964,0.25392777
1965,0.34398553
1966,0.36848822
1967,0.25557023
1968,0.28854135
1969,0.377119
1970,0.33081692
1971,0.28941065
1972,0.35390112
1973,0.35676143
1974,0.33603635
1975,0.28952855
1976,0.32631728
1977,0.3065167
1978,0.28877103
1979,0.2880493
1980,0.33011505
1981,0.30809996
1982,0.30741298
1983,0.30339733
1984,0.3410338
1985,0.2873436
1986,0.2896158
1987,0.32490236
1988,0.32774016
1989,0.3523795
1990,0.32254937
1991,0.2678324
1992,0.34372592
1993,0.32619578
1994,0.29244837
1995,0.34763598
1996,0.3572637
1997,0.34164885
1998,0.31044832
1999,0.31191593
2000,0.28385374
2001,0.32224345
2002,0.18822475
2003,0.17825809
2004,0.16526324
2005,0.15348528
2006,0.16627137
2007,0.15058444
2008,0.14987588
2009,0.1598642
2010,0.15318103
2011,0.1728395
2012,0.16796622
2013,0.17114125
2014,0.17048247
2015,0.18486989
2016,0.1558907
2017,0.20762333
2018,0.17956999
2019,0.18739425
2020,0.14958212
2021,0.16455537
2022,0.18718429
2023,0.151796
2024,0.17092493
2025,0.18273088
2026,0.16182394
2027,0.14766283
2028,0.14736287
2029,0.16234563
2030,0.18121222
2031,0.16174233
2032,0.18117212
2033,0.15305541
2034,0.13873005
2035,0.1643281
2036,0.13177396
2037,0.15643507
2038,0.13495408
2039,0.1508556
2040,0.17009456
2041,0.15215687
2042,0.14666195
2043,0.1346902
2044,0.13950576
2045,0.15099034
2046,0.1321077
2047,0.14680268
2048,0.15714552
2049,0.13894783
2050,0.16849828
2051,0.14956288
2052,0.11967879
2053,0.13835661
2054,0.16573055
2055,0.13599466
2056,0.14024584
2057,0.13701324
2058,0.14766417
2059,0.1362702
2060,0.15135936
2061,0.1413496
2062,0.14877725
2063,0.15644379
2064,0.14182112
2065,0.123233676
2066,0.107912935
2067,0.16823949
2068,0.16809772
2069,0.16573514
2070,0.16093875
2071,0.1465316
2072,0.16929471
2073,0.14999855
2074,0.13066295
2075,0.12806909
2076,0.16025722
2077,0.13243774
2078,0.14396204
2079,0.11005876
2080,0.123821296
2081,0.13063774
2082,0.1349486
2083,0.14072622
2084,0.15277486
2085,0.17857005
2086,0.16613257
2087,0.13465118
2088,0.122879155
2089,0.1857153
2090,0.12607403
2091,0.13799155
2092,0.1621326
2093,0.12756129
2094,0.1490429
2095,0.13488679
2096,0.13750134
2097,0.12725255
2098,0.13118464
2099,0.15521531
2100,0.14405198
2101,0.11921621
2102,0.17242111
2103,0.17575477
2104,0.12697686
2105,0.15113293
2106,0.1298757
2107,0.14784656
2108,0.109759144
2109,0.12313002
2110,0.14307605
2111,0.1641856
2112,0.13037294
2113,0.11159804
2114,0.1801195
2115,0.14004451
2116,0.1559858
2117,0.110836655
2118,0.14366136
2119,0.1326012
2120,0.11812189
2121,0.11821913
2122,0.13402918
2123,0.103195526
2124,0.15546045
2125,0.12280764
2126,0.13906065
2127,0.12903087
2128,0.1269048
2129,0.1309231
2130,0.12711363
2131,0.12475541
2132,0.13695483
2133,0.12223459
2134,0.12775913
2135,0.12850916
2136,0.11992049
2137,0.13794833
2138,0.14830235
2139,0.14127463
2140,0.12722358
2141,0.15978788
2142,0.13756423
2143,0.1291072
2144,0.11493831
2145,0.13082494
2146,0.14395571
2147,0.13448505
2148,0.16603833
2149,0.13886528
2150,0.12940799
2151,0.123339966
2152,0.11173148
2153,0.13002293
2154,0.14136691
2155,0.11938949
2156,0.12927896
2157,0.12183019
2158,0.13095371
2159,0.121285245
2160,0.12973966
2161,0.15360367
2162,0.13904484
2163,0.12568197
2164,0.1332506
2165,0.1286459
2166,0.11574441
2167,0.13889539
2168,0.13985704
2169,0.13360722
2170,0.10666326
2171,0.14021522
2172,0.107210964
2173,0.13670404
2174,0.123393714
2175,0.17561683
2176,0.124885805
2177,0.12518051
2178,0.14668173
2179,0.12716031
2180,0.119007856
2181,0.13667627
2182,0.1421569
2183,0.11697537
2184,0.13445947
2185,0.14082503
2186,0.14687228
2187,0.1330276
2188,0.13498399
2189,0.14684525
2190,0.11726889
2191,0.11538645
2192,0.14826196
2193,0.13430993
2194,0.13802986
2195,0.11926173
2196,0.16331933
2197,0.15104495
2198,0.1179197
2199,0.11981672
2200,0.121023245
2201,0.12755767
2202,0.18949533
2203,0.13777547
2204,0.12728232
2205,0.13841322
2206,0.14009148
2207,0.14500083
2208,0.13270345
2209,0.12645099
2210,0.13233389
2211,0.10213673
2212,0.12218473
2213,0.12296083
2214,0.16887422
2215,0.117079966
2216,0.12227573
2217,0.12786229
2218,0.16292036
2219,0.11505031
2220,0.15971579
2221,0.13441458
2222,0.12022638
2223,0.12840909
2224,0.13357489
2225,0.11592766
2226,0.13303982
2227,0.12350742
2228,0.15971388
2229,0.13967837
2230,0.10662553
2231,0.1498868
2232,0.14435142
2233,0.14688039
2234,0.11926313
2235,0.12242743
2236,0.13775033
2237,0.15692939
2238,0.14111045
2239,0.14886032
2240,0.15647472
2241,0.15750727
2242,0.127186
2243,0.12927787
2244,0.13442928
2245,0.11901933
2246,0.15915293
2247,0.12335042
2248,0.12353096
2249,0.13266379
2250,0.1287821
2251,0.1717061
2252,0.1362324
2253,0.14854285
2254,0.13322124
2255,0.12571412
2256,0.14647883
2257,0.15663041
2258,0.18974592
2259,0.11678971
2260,0.15108815
2261,0.11066343
2262,0.123575315
2263,0.15044397
2264,0.14874941
2265,0.13478847
2266,0.10573636
2267,0.17532626
2268,0.14896125
2269,0.1071969
2270,0.13064843
2271,0.12001266
2272,0.14752926
2273,0.13012818
2274,0.14548568
2275,0.13356867
2276,0.1356944
2277,0.124147855
2278,0.1192224
2279,0.13611493
2280,0.18705766
2281,0.121942855
2282,0.11770658
2283,0.1621014
2284,0.13121806
2285,0.15581731
2286,0.121038765
2287,0.17782934
2288,0.12065889
2289,0.12321889
2290,0.12852217
2291,0.14006323
2292,0.18088779
2293,0.14876312
2294,0.12488614
2295,0.14231305
2296,0.14678922
2297,0.14423081
2298,0.1487724
2299,0.1385526
2300,0.12017043
2301,0.16890064
2302,0.121960185
2303,0.12745689
2304,0.1410276
2305,0.14708844
2306,0.14641498
2307,0.13153572
2308,0.118975095
2309,0.13691792
2310,0.12757416
2311,0.11570166
2312,0.12063993
2313,0.13865107
2314,0.15144584
2315,0.18565285
2316,0.12653661
2317,0.11022117
2318,0.14508536
2319,0.16047472
2320,0.14455268
2321,0.12268018
2322,0.12980428
2323,0.14996766
2324,0.15049876
2325,0.11907529
2326,0.15080288
2327,0.15545067
2328,0.12991618
2329,0.11348297
2330,0.14205414
2331,0.18808548
2332,0.13033593
2333,0.15697622
2334,0.12662545
2335,0.13297424
2336,0.14686549
2337,0.17836097
2338,0.1389766
2339,0.14145793
2340,0.13409986
2341,0.13289833
2342,0.13229233
2343,0.14587364
2344,0.1322836
2345,0.15753919
2346,0.13384016
2347,0.11612752
2348,0.12929985
2349,0.14302377
2350,0.168459
2351,0.11926882
2352,0.14354014
2353,0.14589226
2354,0.1332676
2355,0.13422307
2356,0.1772106
2357,0.14189397
2358,0.14121288
2359,0.1237872
2360,0.12267868
2361,0.15489684
2362,0.14074595
2363,0.13628773
2364,0.119650364
2365,0.11526634
2366,0.13361649
2367,0.16532639
2368,0.16537932
2369,0.16036646
2370,0.13938247
2371,0.13426803
2372,0.13341296
2373,0.13804701
2374,0.12499991
2375,0.14074588
2376,0.14016218
2377,0.16799541
2378,0.10475149
2379,0.12980211
2380,0.13114119
2381,0.14708702
2382,0.1353913
2383,0.10183636
2384,0.10356104
2385,0.15136273
2386,0.12510507
2387,0.11071514
2388,0.1100836
2389,0.15341881
2390,0.119569264
2391,0.12399649
2392,0.14375447
2393,0.12237028
2394,0.12809044
2395,0.123045385
2396,0.106021196
2397,0.13003725
2398,0.16156043
2399,0.14675163
2400,0.13435088
2401,0.14294392
2402,0.13529614
2403,0.1252532
2404,0.119146064
2405,0.13894089
2406,0.11226121
2407,0.1309259
2408,0.15399122
2409,0.13330223
2410,0.13533452
2411,0.12674764
2412,0.117589794
2413,0.102780305
2414,0.12563013
2415,0.1643949
2416,0.1111497
2417,0.12516692
2418,0.12652671
2419,0.1253775
2420,0.12585458
2421,0.1165504
2422,0.1060215
2423,0.111225694
2424,0.16345239
2425,0.12701082
2426,0.14201088
2427,0.11060502
2428,0.12937365
2429,0.12732328
2430,0.11871756
2431,0.13284911
2432,0.13121763
2433,0.14485712
2434,0.13823128
2435,0.13659574
2436,0.13262
2437,0.15403892
2438,0.16377197
2439,0.121632
2440,0.15106173
2441,0.10375307
2442,0.13591778
2443,0.11749076
2444,0.12585093
2445,0.15735298
2446,0.14438732
2447,0.12368193
2448,0.11622513
2449,0.12985691
2450,0.1269292
2451,0.12405548
2452,0.14898533
2453,0.106311455
2454,0.13512485
2455,0.12379124
2456,0.1098659
2457,0.13623329
2458,0.118485674
2459,0.17756148
2460,0.11927749
2461,0.10915725
2462,0.10560433
2463,0.14059848
2464,0.1132
2465,0.12719539
2466,0.14793491
2467,0.16670679
2468,0.120974086
2469,0.1744094
2470,0.109110154
2471,0.13017388
2472,0.12389808
2473,0.120308444
2474,0.12027254
2475,0.12648736
2476,0.21695845
2477,0.14274837
2478,0.11367064
2479,0.11837225
2480,0.1173166
2481,0.16646612
2482,0.1117177
2483,0.15816009
2484,0.13812815
2485,0.12409869
2486,0.13062213
2487,0.10898536
2488,0.14260252
2489,0.1447101
2490,0.10586342
2491,0.12145711
2492,0.112585224
2493,0.12083177
2494,0.106045045
2495,0.15572852
2496,0.10777491
2497,0.11553564
2498,0.14163356
2499,0.12335832
2500,0.15176225
2501,0.13760549
2502,0.1227991
2503,0.10705324
2504,0.13401288
2505,0.11980044
2506,0.15098248
2507,0.11367442
2508,0.11552557
2509,0.14349997
2510,0.13049418
2511,0.14144859
2512,0.14869116
2513,0.12600617
2514,0.12203209
2515,0.12107806
2516,0.14148097
2517,0.17226739
2518,0.108685076
2519,0.13685983
2520,0.1430823
2521,0.12558931
2522,0.16890922
2523,0.21521436
2524,0.13810095
2525,0.121351175
2526,0.15558875
2527,0.11219467
2528,0.20947637
2529,0.10999627
2530,0.13436556
2531,0.115923695
2532,0.15189044
2533,0.14861931
2534,0.12747294
2535,0.14284807
2536,0.13087568
2537,0.1491764
2538,0.14082052
2539,0.1401104
2540,0.12870473
2541,0.12514764
2542,0.11028933
2543,0.1375068
2544,0.14887345
2545,0.13687555
2546,0.15040146
2547,0.13659482
2548,0.12427496
2549,0.12606713
2550,0.12861934
2551,0.11669101
2552,0.12600785
2553,0.13578546
2554,0.10595078
2555,0.15324621
2556,0.13523778
2557,0.12408977
2558,0.14238256
2559,0.13166803
2560,0.10537582
2561,0.122805476
2562,0.10462893
2563,0.13760085
2564,0.14448966
2565,0.16788334
2566,0.13507996
2567,0.13835938
2568,0.124976024
2569,0.11825209
2570,0.116372
2571,0.120543994
2572,0.12968685
2573,0.12521398
2574,0.1269543
2575,0.14216213
2576,0.14021815
2577,0.14410323
2578,0.12932801
2579,0.11665711
2580,0.14284314
2581,0.1515529
2582,0.11146964
2583,0.14351696
2584,0.115844764
2585,0.11741799
2586,0.15469769
2587,0.14070006
2588,0.11431834
2589,0.111516505
2590,0.15727149
2591,0.13113037
2592,0.10792452
2593,0.17928874
2594,0.14721921
2595,0.1373297
2596,0.1514865
2597,0.11330794
2598,0.12902325
2599,0.16745478
2600,0.12297266
2601,0.1479126
2602,0.1824485
2603,0.12862843
2604,0.1486765
2605,0.11212719
2606,0.12465801
2607,0.13104984
2608,0.12305876
2609,0.122111365
2610,0.1204083
2611,0.15607813
2612,0.11687227
2613,0.16359726
2614,0.14016838
2615,0.117775604
2616,0.121269055
2617,0.12920138
2618,0.12621953
2619,0.14940545
2620,0.123302825
2621,0.13761623
2622,0.1385428
2623,0.12633069
2624,0.11094969
2625,0.19034307
2626,0.15812424
2627,0.12224084
2628,0.12858531
2629,0.1285262
2630,0.149339
2631,0.13821185
2632,0.12684615
2633,0.14510575
2634,0.14525005
2635,0.14170578
2636,0.10941056
2637,0.11606256
2638,0.12994127
2639,0.1328929
2640,0.146817
2641,0.13111201
2642,0.13089019
2643,0.14628303
2644,0.1460941
2645,0.13051075
2646,0.123219214
2647,0.15125789
2648,0.13662417
2649,0.1294594
2650,0.11902605
2651,0.14518328
2652,0.1405868
2653,0.10625565
2654,0.13997704
2655,0.13267064
2656,0.13318335
2657,0.126982
2658,0.12890811
2659,0.1191272
2660,0.12354939
2661,0.13759288
2662,0.1560721
2663,0.12846948
2664,0.13300304
2665,0.13201407
2666,0.148301
2667,0.12007598
2668,0.12989324
2669,0.16736823
2670,0.15217666
2671,0.123472355
2672,0.12945102
2673,0.11950111
2674,0.1376538
2675,0.11611949
2676,0.119932175
2677,0.1136205
2678,0.1479084
2679,0.13096313
2680,0.11242698
2681,0.14180814
2682,0.15487689
2683,0.1488945
2684,0.12507242
2685,0.13645332
2686,0.12193826
2687,0.09824689
2688,0.1332972
2689,0.12688127
2690,0.113461636
2691,0.1306942
2692,0.16498122
2693,0.13264228
2694,0.123547874
2695,0.12051832
2696,0.104839586
2697,0.134152
2698,0.124002025
2699,0.11963303
2700,0.12018437
2701,0.12626998
2702,0.13677363
2703,0.11935272
2704,0.13423607
2705,0.13275065
2706,0.11885012
2707,0.12372933
2708,0.12142008
2709,0.10851083
2710,0.13669206
2711,0.12806046
2712,0.115366444
2713,0.15255184
2714,0.12275077
2715,0.12639834
2716,0.13336077
2717,0.10963171
2718,0.14334752
2719,0.09895891
2720,0.12379745
2721,0.12890713
2722,0.11674098
2723,0.13825259
2724,0.118129864
2725,0.14455937
2726,0.15691002
2727,0.13334525
2728,0.10462743
2729,0.124449275
2730,0.15083817
2731,0.15627825
2732,0.13718502
2733,0.16038786
2734,0.13303548
2735,0.11382074
2736,0.18323292
2737,0.14796281
2738,0.12183566
2739,0.1388623
2740,0.1582959
2741,0.13668202
2742,0.115089476
2743,0.13156487
2744,0.15271413
2745,0.12555961
2746,0.15523176
2747,0.17254393
2748,0.13903014
2749,0.14057681
2750,0.12232016
2751,0.1407785
2752,0.16744532
2753,0.12300867
2754,0.12834863
2755,0.118317686
2756,0.122158244
2757,0.15230688
2758,0.16220361
2759,0.11860908
2760,0.10417541
2761,0.12963697
2762,0.1647754
2763,0.15142378
2764,0.121400684
2765,0.17180921
2766,0.15719973
2767,0.124827825
2768,0.12853594
2769,0.15699749
2770,0.120236695
2771,0.10661277
2772,0.1795919
2773,0.123522446
2774,0.1208414
2775,0.1465909
2776,0.16144451
2777,0.13374105
2778,0.1449902
2779,0.13869585
2780,0.13798644
2781,0.11924115
2782,0.14134675
2783,0.11407077
2784,0.1897744
2785,0.15376325
2786,0.12718862
2787,0.11648323
2788,0.13998528
2789,0.20767981
2790,0.14940917
2791,0.13212143
2792,0.11521847
2793,0.12681717
2794,0.14966074
2795,0.111825235
2796,0.116016865
2797,0.12242668
2798,0.14453101
2799,0.118055366
2800,0.10264071
2801,0.13179494
2802,0.12780437
2803,0.19698511
2804,0.13343322
2805,0.12948434
2806,0.112749726
2807,0.14114666
2808,0.16769253
2809,0.13156804
2810,0.121027514
2811,0.10477283
2812,0.14730561
2813,0.13018239
2814,0.17162712
2815,0.094810285
2816,0.14218852
2817,0.11218029
2818,0.11558491
2819,0.11401504
2820,0.13025697
2821,0.13485853
2822,0.12929809
2823,0.1409919
2824,0.13026178
2825,0.110146426
2826,0.13558492
2827,0.14298803
2828,0.14019924
2829,0.13820185
2830,0.15735961
2831,0.14235851
2832,0.15609913
2833,0.11147395
2834,0.13944942
2835,0.14537343
2836,0.114702225
2837,0.13332413
2838,0.1402193
2839,0.1075152
2840,0.17062938
2841,0.14035513
2842,0.117765754
2843,0.10406938
2844,0.13183199
2845,0.136085
2846,0.1247509
2847,0.11539697
2848,0.13871826
2849,0.12432916
2850,0.13668776
2851,0.11461775
2852,0.13194066
2853,0.1411652
2854,0.107350856
2855,0.12723644
2856,0.12228494
2857,0.15220413
2858,0.19596402
2859,0.15313935
2860,0.13807845
2861,0.13687924
2862,0.14090674
2863,0.11580859
2864,0.17357405
2865,0.15519467
2866,0.12697113
2867,0.14274186
2868,0.11245003
2869,0.12138912
2870,0.12219311
2871,0.14134738
2872,0.13357604
2873,0.120665744
2874,0.12121399
2875,0.116822496
2876,0.12482024
2877,0.11597411
2878,0.14482509
2879,0.16227545
2880,0.12666036
2881,0.120282315
2882,0.10670198
2883,0.14540403
2884,0.15148455
2885,0.1311718
2886,0.12216998
2887,0.12644964
2888,0.15585282
2889,0.11780669
2890,0.12754068
2891,0.13588896
2892,0.13135533
2893,0.123679146
2894,0.15220897
2895,0.119291216
2896,0.1366663
2897,0.14586732
2898,0.12322713
2899,0.12984142
2900,0.113540165
2901,0.11935228
2902,0.12224721
2903,0.14836979
2904,0.13776425
2905,0.11226763
2906,0.14633372
2907,0.117705025
2908,0.120866686
2909,0.13235292
2910,0.14001584
2911,0.13361005
2912,0.11999962
2913,0.14368105
2914,0.14681573
2915,0.16377069
2916,0.110720485
2917,0.119971536
2918,0.17393966
2919,0.10318132
2920,0.14173596
2921,0.13584098
2922,0.13583711
2923,0.12730472
2924,0.12932298
2925,0.13687733
2926,0.16967529
2927,0.1480047
2928,0.15234509
2929,0.113114156
2930,0.1275345
2931,0.13188511
2932,0.10640029
2933,0.14147212
2934,0.1280725
2935,0.12991033
2936,0.115390554
2937,0.10916603
2938,0.12337747
2939,0.17561717
2940,0.11109766
2941,0.103371926
2942,0.12203695
2943,0.11001459
2944,0.11491949
2945,0.1339266
2946,0.12515275
2947,0.14094888
2948,0.11505112
2949,0.18838121
2950,0.1716142
2951,0.13572061
2952,0.13488334
2953,0.1522185
2954,0.11832001
2955,0.11920192
2956,0.12888885
2957,0.1429716
2958,0.1519199
2959,0.11919834
2960,0.122937985
2961,0.13610193
2962,0.12506789
2963,0.14721076
2964,0.14912388
2965,0.10515776
2966,0.14840358
2967,0.14087424
2968,0.12307548
2969,0.1362254
2970,0.15542905
2971,0.11847312
2972,0.15261218
2973,0.17816645
2974,0.11691978
2975,0.11449236
2976,0.10628997
2977,0.14850934
2978,0.16494216
2979,0.12232026
2980,0.11560486
2981,0.104454555
2982,0.18341139
2983,0.12550753
2984,0.10306444
2985,0.12428071
2986,0.12576512
2987,0.11462487
2988,0.12107606
2989,0.11476453
2990,0.114462145
2991,0.11740416
2992,0.12756974
2993,0.106292635
2994,0.11163139
2995,0.10819834
2996,0.13792618
2997,0.12575907
2998,0.1361017
2999,0.115829356
3000,0.1140771
